timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,asn
2026-03-01T10:31:55Z,221.99.241.140,206.62.16.203,8333,8333,tx_b6687569f18d0678,addr_fc194756,addr_98902858,1.5537,1.5226,0.0311,p2sh,DE,AS85690
2026-03-01T10:32:00Z,159.24.178.62,83.111.147.96,8333,8333,tx_cc1933bafac2b656,addr_67964d74,addr_d63fb370,3.5264,3.4559,0.0705,p2wpkh,US,AS49552
2026-03-01T10:32:05Z,167.194.2.15,148.43.45.60,8333,8333,tx_930c058a28eb43e5,addr_40dac658,addr_8a4bc940,4.9356,4.8369,0.0987,p2sh,US,AS64206
2026-03-01T10:32:10Z,17.172.33.12,80.120.196.210,8333,8333,tx_099269ac487dc383,addr_a70ff661,addr_70ee5b75,0.7743,0.7588,0.0155,p2sh,US,AS65994
2026-03-01T10:32:15Z,116.173.162.150,61.122.65.130,8333,8333,tx_17912f054d7cea8d,addr_9b6e3dac,addr_5f7f292d,0.711,0.6968,0.0142,p2wpkh,SG,AS78742
2026-03-01T10:32:20Z,82.117.135.243,131.160.164.132,8333,8333,tx_deebf45eb8184841,addr_951c1a8c,addr_c3bf46fc,2.3735,2.326,0.0475,p2pkh,DE,AS59343
2026-03-01T10:32:25Z,206.211.67.56,215.248.223.174,8333,8333,tx_7e2bd7a7aeb45783,addr_c05a2166,addr_d829a3ac,2.9207,2.8623,0.0584,p2pkh,US,AS49418
2026-03-01T10:32:30Z,200.227.135.155,66.174.156.104,8333,8333,tx_71984f6ff5060eb6,addr_47fec4b3,addr_70806bfe,1.1496,1.1266,0.023,p2wpkh,IN,AS83713
2026-03-01T10:32:35Z,47.151.198.215,219.95.64.0,8333,8333,tx_3c0a7acbbdcdfbba,addr_5259022f,addr_48c403b7,2.3743,2.3268,0.0475,p2sh,US,AS60910
2026-03-01T10:32:40Z,33.203.210.147,61.13.77.181,8333,8333,tx_7470d27ed1391d18,addr_02d205dd,addr_c468d54d,1.415,1.3867,0.0283,p2sh,IN,AS68954
2026-03-01T10:32:45Z,154.46.242.72,184.3.4.50,8333,8333,tx_ae7bcb48c9d8a6f6,addr_97e09575,addr_f5c28761,0.9161,0.8978,0.0183,p2sh,US,AS16755
2026-03-01T10:32:50Z,150.39.240.241,113.170.45.133,8333,8333,tx_310a3384acbdddbe,addr_e7a3fdd2,addr_128830fc,3.5315,3.4609,0.0706,p2sh,IN,AS19539
2026-03-01T10:32:55Z,81.254.243.235,176.113.114.249,8333,8333,tx_eb5219cd98fb76ee,addr_0cc543c5,addr_95c4f730,3.9276,3.849,0.0786,p2sh,US,AS72835
2026-03-01T10:33:00Z,36.87.51.67,122.163.189.222,8333,8333,tx_e1cd95cd066856ad,addr_4f030cdf,addr_027cbbaa,4.5816,4.49,0.0916,p2wpkh,IN,AS37762
2026-03-01T10:33:05Z,126.159.25.234,103.123.5.229,8333,8333,tx_f1beb2cf282e985b,addr_a6a7760e,addr_541d0fe5,4.8293,4.7327,0.0966,p2pkh,SG,AS41797
2026-03-01T10:33:10Z,153.186.131.119,159.199.134.252,8333,8333,tx_ab8dc403d1864066,addr_f2afcf93,addr_f5eed58c,3.667,3.5937,0.0733,p2wpkh,US,AS82362
2026-03-01T10:33:15Z,117.129.107.64,157.133.212.96,8333,8333,tx_2609cf032c8c423a,addr_756d25a9,addr_6af98c7d,1.7738,1.7383,0.0355,p2wpkh,DE,AS50425
2026-03-01T10:33:20Z,220.171.229.2,157.215.71.45,8333,8333,tx_9a8201f9c8ae8830,addr_7fb80e46,addr_c427bf06,2.8077,2.7515,0.0562,p2wpkh,SG,AS22924
2026-03-01T10:33:25Z,106.149.138.7,205.92.127.107,8333,8333,tx_51be19a55691e2a0,addr_b1addf68,addr_5e624314,3.7509,3.6759,0.075,p2wpkh,US,AS58589
2026-03-01T10:33:30Z,214.145.81.93,47.37.191.141,8333,8333,tx_71aa3442ca91e85b,addr_bbea5337,addr_1caa317d,0.7057,0.6916,0.0141,p2pkh,US,AS12125
2026-03-01T10:33:35Z,33.200.65.3,110.46.165.8,8333,8333,tx_c7732fa978ab8542,addr_3a8c70db,addr_fc04bf0f,4.7064,4.6123,0.0941,p2sh,SG,AS48691
2026-03-01T10:33:40Z,205.85.253.170,26.224.108.184,8333,8333,tx_6a5ea15b5c4ce572,addr_f785cef3,addr_04b0e552,1.9844,1.9447,0.0397,p2wpkh,US,AS75444
2026-03-01T10:33:45Z,215.149.55.52,148.234.244.255,8333,8333,tx_573c381f1645b30e,addr_78fe68b5,addr_5cb4323d,4.7456,4.6507,0.0949,p2wpkh,DE,AS74044
2026-03-01T10:33:50Z,198.23.179.99,192.241.77.210,8333,8333,tx_a4351d0517df98f7,addr_530f326c,addr_dd3db740,3.3876,3.3198,0.0678,p2wpkh,SG,AS32050
2026-03-01T10:33:55Z,165.136.210.75,165.115.66.115,8333,8333,tx_37247fa538adc92c,addr_1115bd94,addr_abcff962,2.0848,2.0431,0.0417,p2pkh,SG,AS34123
2026-03-01T10:34:00Z,144.62.85.138,150.45.123.61,8333,8333,tx_bd2fd75893324a10,addr_ac8aa14e,addr_9ae7f77c,2.9396,2.8808,0.0588,p2sh,IN,AS78674
2026-03-01T10:34:05Z,192.168.44.42,148.166.67.96,8333,8333,tx_f3accca990837b22,addr_suspicious_0,addr_dest_522|addr_dest_240|addr_dest_962|addr_dest_745|addr_dest_336,0.8059,0.158|0.158|0.158|0.158|0.158,0.0159,p2pkh,IN,AS38668
2026-03-01T10:34:10Z,170.174.14.171,26.227.47.99,8333,8333,tx_6d01fad20e9a4909,addr_848eed60,addr_7123046c,2.1794,2.1358,0.0436,p2sh,SG,AS73944
2026-03-01T10:34:15Z,172.27.108.140,222.26.33.195,8333,8333,tx_26558693b10d0297,addr_suspicious_8,addr_dest_112|addr_dest_117|addr_dest_642|addr_dest_839|addr_dest_381|addr_dest_648|addr_dest_393|addr_dest_117|addr_dest_614|addr_dest_932|addr_dest_814,3.5331,0.3148|0.3148|0.3148|0.3148|0.3148|0.3148|0.3148|0.3148|0.3148|0.3148|0.3148,0.0703,p2pkh,IN,AS22624
2026-03-01T10:34:20Z,63.122.45.147,135.217.17.124,8333,8333,tx_2749d973febe502e,addr_b9b0d1ec,addr_c5ca2090,1.5844,1.5527,0.0317,p2sh,DE,AS56457
2026-03-01T10:34:25Z,76.222.69.10,212.12.51.36,8333,8333,tx_7ea5474cce5f8fd6,addr_7fcb4d67,addr_848d1d16,2.286,2.2403,0.0457,p2wpkh,SG,AS70161
2026-03-01T10:34:30Z,31.177.65.250,181.30.213.182,8333,8333,tx_1af72690f27b3283,addr_39c33d56,addr_dad02f37,4.956,4.8569,0.0991,p2pkh,DE,AS20566
2026-03-01T10:34:35Z,99.12.49.212,8.135.218.214,8333,8333,tx_35bfd6c5a42dc606,addr_0cd20816,addr_ee7cb747,4.362,4.2748,0.0872,p2pkh,IN,AS63120
2026-03-01T10:34:40Z,186.30.104.152,12.79.54.32,8333,8333,tx_1c7a27e49e1ff360,addr_f2a8ceac,addr_c7fdf654,2.9872,2.9275,0.0597,p2pkh,IN,AS32463
2026-03-01T10:34:45Z,10.30.33.243,156.94.150.113,8333,8333,tx_7e827528fa3e7a47,addr_suspicious_5,addr_dest_640|addr_dest_143|addr_dest_335|addr_dest_316|addr_dest_988|addr_dest_808,4.494,0.734|0.734|0.734|0.734|0.734|0.734,0.09,p2wpkh,DE,AS16102
2026-03-01T10:34:50Z,208.169.216.17,218.82.185.147,8333,8333,tx_926caaac7d033993,addr_149657e2,addr_0872d265,3.5799,3.5083,0.0716,p2wpkh,IN,AS33508
2026-03-01T10:34:55Z,59.221.212.49,206.206.204.245,8333,8333,tx_a05cb30c435a9751,addr_f8c7095f,addr_2163d115,1.9152,1.8769,0.0383,p2pkh,US,AS62205
2026-03-01T10:35:00Z,199.64.158.171,161.165.67.188,8333,8333,tx_f8426ed3170fb571,addr_1b69569a,addr_f2d97253,1.8467,1.8098,0.0369,p2sh,US,AS84277
2026-03-01T10:35:05Z,165.221.211.164,103.10.11.235,8333,8333,tx_72c90cf3fde9fcce,addr_692ba513,addr_6ef08709,2.2512,2.2062,0.045,p2sh,DE,AS60311
2026-03-01T10:35:10Z,193.204.229.14,203.92.63.100,8333,8333,tx_aba7ad456f56c397,addr_2b0b9b88,addr_91fc1672,1.1298,1.1072,0.0226,p2sh,IN,AS75639
2026-03-01T10:35:15Z,207.138.188.235,206.231.53.90,8333,8333,tx_069034e879a26e70,addr_3c3e3fc1,addr_83d7735b,2.0564,2.0153,0.0411,p2pkh,SG,AS40427
2026-03-01T10:35:20Z,55.98.143.149,13.89.69.204,8333,8333,tx_8a7e41c293dcf3e9,addr_5efa116b,addr_3df7f528,2.0327,1.992,0.0407,p2sh,SG,AS52778
2026-03-01T10:35:25Z,10.30.33.243,187.51.168.59,8333,8333,tx_b5647051da39de5c,addr_suspicious_7,addr_dest_333|addr_dest_464|addr_dest_666|addr_dest_484|addr_dest_542|addr_dest_290|addr_dest_796|addr_dest_699|addr_dest_776|addr_dest_489|addr_dest_187|addr_dest_890,3.2838,0.2682|0.2682|0.2682|0.2682|0.2682|0.2682|0.2682|0.2682|0.2682|0.2682|0.2682|0.2682,0.0654,p2pkh,IN,AS20752
2026-03-01T10:35:30Z,51.112.22.31,195.47.202.170,8333,8333,tx_cf2b805e48b87a3b,addr_4698263f,addr_b67d2ac9,2.21,2.1658,0.0442,p2sh,US,AS61068
2026-03-01T10:35:35Z,216.32.122.147,211.12.201.93,8333,8333,tx_1be91fefd91dd1c1,addr_67860e8f,addr_75e5610d,0.9795,0.9599,0.0196,p2pkh,DE,AS68292
2026-03-01T10:35:40Z,204.110.189.106,79.131.50.240,8333,8333,tx_fea36d5840f18a90,addr_47a9fc1e,addr_de20b76f,1.7139,1.6796,0.0343,p2pkh,IN,AS34561
2026-03-01T10:35:45Z,26.195.241.0,26.14.49.210,8333,8333,tx_8a15501855866a6d,addr_cf0a715a,addr_5673e9d1,3.0064,2.9463,0.0601,p2sh,SG,AS23538
2026-03-01T10:35:50Z,10.30.33.243,198.90.232.121,8333,8333,tx_da199cd26b947daf,addr_suspicious_8,addr_dest_711|addr_dest_712|addr_dest_903|addr_dest_432|addr_dest_984|addr_dest_494,0.5555,0.0907|0.0907|0.0907|0.0907|0.0907|0.0907,0.0113,p2wpkh,SG,AS21101
2026-03-01T10:35:55Z,37.70.241.117,220.216.88.233,8333,8333,tx_f502938741ebc869,addr_eeff65f0,addr_01be2f5a,3.0179,2.9575,0.0604,p2pkh,US,AS59903
2026-03-01T10:36:00Z,200.160.186.86,187.164.51.163,8333,8333,tx_25f29381ba18e15b,addr_f3a2ff88,addr_e55a9508,1.7101,1.6759,0.0342,p2wpkh,SG,AS29127
2026-03-01T10:36:05Z,10.30.33.243,53.180.191.136,8333,8333,tx_57e98ef3153407ad,addr_suspicious_4,addr_dest_406|addr_dest_595|addr_dest_901|addr_dest_178|addr_dest_469|addr_dest_357|addr_dest_352|addr_dest_838|addr_dest_740|addr_dest_607|addr_dest_708,3.275,0.2918|0.2918|0.2918|0.2918|0.2918|0.2918|0.2918|0.2918|0.2918|0.2918|0.2918,0.0652,p2wpkh,IN,AS27758
2026-03-01T10:36:10Z,195.10.181.249,197.108.123.34,8333,8333,tx_7effff665faf0d37,addr_e219852d,addr_f161340d,4.7697,4.6743,0.0954,p2wpkh,SG,AS53193
2026-03-01T10:36:15Z,112.43.160.100,167.50.25.255,8333,8333,tx_d53dd832baabf547,addr_29f191bc,addr_d236228d,2.4378,2.389,0.0488,p2sh,US,AS49378
2026-03-01T10:36:20Z,119.68.110.114,181.170.151.89,8333,8333,tx_edc6c9758a550859,addr_6e439885,addr_0491950d,4.7628,4.6675,0.0953,p2pkh,SG,AS51180
2026-03-01T10:36:25Z,216.222.0.75,208.96.169.151,8333,8333,tx_4d2ff982dff4bae4,addr_a4d72ef2,addr_633200e8,2.2921,2.2463,0.0458,p2wpkh,DE,AS74357
2026-03-01T10:36:30Z,204.107.112.205,164.131.18.108,8333,8333,tx_ee1a6c143bfd3848,addr_2100e0b3,addr_e7f96ea1,4.0189,3.9385,0.0804,p2wpkh,SG,AS46739
2026-03-01T10:36:35Z,63.211.89.108,82.10.106.128,8333,8333,tx_5d139e7e12b4b32e,addr_776147d5,addr_d6aaed67,2.2682,2.2228,0.0454,p2pkh,US,AS87624
2026-03-01T10:36:40Z,37.248.251.152,207.148.195.50,8333,8333,tx_9c20e7243bae582e,addr_b2388c0d,addr_8bae0865,1.3097,1.2835,0.0262,p2sh,IN,AS70505
2026-03-01T10:36:45Z,154.9.141.199,112.222.188.185,8333,8333,tx_a986770277108424,addr_23f83d2e,addr_fdc875e1,1.4434,1.4145,0.0289,p2wpkh,IN,AS63627
2026-03-01T10:36:50Z,152.106.202.125,18.21.61.74,8333,8333,tx_18da522e5a12d890,addr_a96cfe4d,addr_16a6be0c,1.1263,1.1038,0.0225,p2wpkh,US,AS43119
2026-03-01T10:36:55Z,50.103.103.186,146.8.235.32,8333,8333,tx_a5206d3aa6377eb9,addr_20d4cb0b,addr_5bac00ef,3.7186,3.6442,0.0744,p2wpkh,IN,AS68860
2026-03-01T10:37:00Z,208.225.108.199,171.124.106.180,8333,8333,tx_0c3d4cfcc5306a4a,addr_a7f9e762,addr_4a9502ab,2.6566,2.6035,0.0531,p2wpkh,SG,AS81256
2026-03-01T10:37:05Z,10.30.33.243,182.129.189.172,8333,8333,tx_b22e0cff6dacec99,addr_suspicious_8,addr_dest_211|addr_dest_887|addr_dest_354|addr_dest_773|addr_dest_780|addr_dest_463,1.2485,0.2039|0.2039|0.2039|0.2039|0.2039|0.2039,0.0251,p2sh,IN,AS83822
2026-03-01T10:37:10Z,205.115.51.90,210.255.21.44,8333,8333,tx_c7bc28836b3b014b,addr_4ee727dd,addr_41801491,3.5486,3.4776,0.071,p2wpkh,DE,AS66420
2026-03-01T10:37:15Z,223.246.116.36,102.11.102.52,8333,8333,tx_bf54dfb1dd616c35,addr_ec961b9e,addr_a671694a,0.9437,0.9248,0.0189,p2pkh,US,AS68429
2026-03-01T10:37:20Z,178.209.193.188,198.229.181.93,8333,8333,tx_0ecd419345a63069,addr_038417c4,addr_a7694b0c,2.5838,2.5321,0.0517,p2sh,US,AS55215
2026-03-01T10:37:25Z,218.63.190.193,210.52.186.250,8333,8333,tx_ddb98584209fc465,addr_47cb549c,addr_03e68432,2.6725,2.619,0.0535,p2wpkh,SG,AS21253
2026-03-01T10:37:30Z,128.236.2.30,14.153.234.75,8333,8333,tx_bd3687fd3ae707cb,addr_799e2940,addr_df807d06,4.733,4.6383,0.0947,p2pkh,DE,AS50880
2026-03-01T10:37:35Z,161.178.207.187,200.218.82.225,8333,8333,tx_440992641dde4bb1,addr_a9bb2554,addr_be6f6b23,4.0292,3.9486,0.0806,p2sh,SG,AS55652
2026-03-01T10:37:40Z,75.176.210.129,164.152.11.114,8333,8333,tx_ddf1af33614690e6,addr_266cf8a0,addr_3b812017,2.4717,2.4223,0.0494,p2sh,SG,AS51800
2026-03-01T10:37:45Z,192.168.44.42,140.40.175.58,8333,8333,tx_7d4efbe4d3cf3ab8,addr_suspicious_1,addr_dest_969|addr_dest_451|addr_dest_763|addr_dest_211|addr_dest_793,4.1002,0.8036|0.8036|0.8036|0.8036|0.8036,0.0822,p2sh,US,AS77632
2026-03-01T10:37:50Z,208.105.86.240,217.119.75.6,8333,8333,tx_9762514c6995bde6,addr_8296fb79,addr_327e596d,1.2206,1.1962,0.0244,p2sh,SG,AS70562
2026-03-01T10:37:55Z,157.108.104.140,160.58.56.173,8333,8333,tx_117b69be649d4791,addr_241fcf96,addr_b5f86c9f,2.3227,2.2762,0.0465,p2pkh,US,AS66640
2026-03-01T10:38:00Z,174.28.225.82,150.20.104.235,8333,8333,tx_7464a5faebacd1ba,addr_a7b4f7fa,addr_c32c60dd,3.8182,3.7418,0.0764,p2pkh,SG,AS87621
2026-03-01T10:38:05Z,189.109.96.138,132.188.33.105,8333,8333,tx_0021093a82c43e69,addr_604e9a1a,addr_239254af,0.52,0.5096,0.0104,p2pkh,US,AS46483
2026-03-01T10:38:10Z,179.226.35.98,151.221.250.40,8333,8333,tx_3966b64a81fba95f,addr_729f7445,addr_36eb425b,4.1393,4.0565,0.0828,p2pkh,IN,AS80371
2026-03-01T10:38:15Z,47.240.189.210,130.158.253.140,8333,8333,tx_a7fef247c732b9d5,addr_b3437b51,addr_2fcd6731,1.9669,1.9276,0.0393,p2wpkh,IN,AS44387
2026-03-01T10:38:20Z,195.230.4.114,207.60.172.6,8333,8333,tx_3d9a178686f7e8ec,addr_8ee51359,addr_b5ebc914,2.7027,2.6486,0.0541,p2sh,DE,AS88246
2026-03-01T10:38:25Z,194.142.207.189,217.107.159.81,8333,8333,tx_af5abbe1a7519712,addr_5f4bab3e,addr_e2fed420,2.2664,2.2211,0.0453,p2pkh,DE,AS56135
2026-03-01T10:38:30Z,42.210.44.226,178.1.111.184,8333,8333,tx_484ab08db062aad0,addr_d9e30a91,addr_4285b098,3.2781,3.2125,0.0656,p2sh,DE,AS87354
2026-03-01T10:38:35Z,192.168.44.42,162.167.96.20,8333,8333,tx_8f3a78ebcb307aa7,addr_suspicious_5,addr_dest_344|addr_dest_412|addr_dest_219|addr_dest_287|addr_dest_482|addr_dest_810,1.1361,0.1856|0.1856|0.1856|0.1856|0.1856|0.1856,0.0225,p2wpkh,SG,AS88174
2026-03-01T10:38:40Z,126.215.94.18,204.99.206.129,8333,8333,tx_93389a438697cecd,addr_89e470bd,addr_1bf915b3,2.2267,2.1822,0.0445,p2pkh,SG,AS80435
2026-03-01T10:38:45Z,152.215.119.249,195.252.68.61,8333,8333,tx_17fae7b1ef0cdfcf,addr_fd77b637,addr_ea1696ed,3.4037,3.3356,0.0681,p2pkh,US,AS74178
2026-03-01T10:38:50Z,155.132.92.220,18.97.248.95,8333,8333,tx_c777adeb63abe9b2,addr_01ca2fc3,addr_0c0b21f5,1.3419,1.3151,0.0268,p2wpkh,IN,AS57059
2026-03-01T10:38:55Z,94.195.7.168,167.97.149.176,8333,8333,tx_93b7358c4249d5f9,addr_43e14063,addr_b5fae997,2.6807,2.6271,0.0536,p2pkh,SG,AS83607
2026-03-01T10:39:00Z,16.181.4.36,202.173.49.195,8333,8333,tx_86fa8e300e989e61,addr_b856339e,addr_15d3974d,2.7274,2.6729,0.0545,p2sh,SG,AS64477
2026-03-01T10:39:05Z,188.107.105.107,49.117.20.248,8333,8333,tx_e2b8dd806a471542,addr_44288852,addr_70416121,2.4973,2.4474,0.0499,p2pkh,IN,AS84107
2026-03-01T10:39:10Z,192.168.44.42,198.168.233.131,8333,8333,tx_59e7b467b759525f,addr_suspicious_4,addr_dest_381|addr_dest_330|addr_dest_650|addr_dest_395|addr_dest_272,4.0133,0.7866|0.7866|0.7866|0.7866|0.7866,0.0803,p2sh,SG,AS82053
2026-03-01T10:39:15Z,93.163.222.153,137.69.221.223,8333,8333,tx_b3f16065d7c03fb6,addr_20d52011,addr_7a60b6ad,3.0772,3.0157,0.0615,p2wpkh,DE,AS81046
2026-03-01T10:39:20Z,195.191.14.85,218.115.88.119,8333,8333,tx_92dd5f0027ceb532,addr_75ce0b5e,addr_129fab3c,0.6872,0.6735,0.0137,p2sh,SG,AS81611
2026-03-01T10:39:25Z,167.117.73.12,74.81.243.199,8333,8333,tx_40f0375e2cdff8b8,addr_54a838a2,addr_66b31226,2.4132,2.3649,0.0483,p2sh,US,AS49021
2026-03-01T10:39:30Z,212.29.191.170,70.103.112.58,8333,8333,tx_3ebf11836e928ac2,addr_260d93d5,addr_6b0f7321,0.645,0.6321,0.0129,p2wpkh,DE,AS21401
2026-03-01T10:39:35Z,194.64.221.165,173.182.253.166,8333,8333,tx_3aea8ac31b855ad4,addr_9875455e,addr_9f3b2bd6,4.9728,4.8733,0.0995,p2pkh,US,AS87060
2026-03-01T10:39:40Z,156.254.98.201,187.107.245.97,8333,8333,tx_3958f98e1ee8f7d8,addr_6354cd69,addr_71444c81,4.3747,4.2872,0.0875,p2sh,SG,AS31755
2026-03-01T10:39:45Z,156.120.216.159,176.35.122.206,8333,8333,tx_dc043f82fe110829,addr_69417396,addr_587c30af,4.0318,3.9512,0.0806,p2pkh,IN,AS84720
2026-03-01T10:39:50Z,216.164.212.129,195.86.35.37,8333,8333,tx_3aa4176ce279a402,addr_5a5dcd2a,addr_b6f75b7b,1.7649,1.7296,0.0353,p2sh,US,AS52421
2026-03-01T10:39:55Z,193.135.75.51,188.209.195.239,8333,8333,tx_09f5a8bcf7ff47fd,addr_40e3cc23,addr_a56733ef,1.8169,1.7806,0.0363,p2sh,DE,AS77425
2026-03-01T10:40:00Z,157.243.188.197,114.235.183.129,8333,8333,tx_cef77983fda4a56c,addr_081ffd9c,addr_f589cd8d,3.5568,3.4857,0.0711,p2pkh,US,AS63948
2026-03-01T10:40:05Z,5.92.163.172,198.150.136.29,8333,8333,tx_851967e291300161,addr_518c76e0,addr_8d901579,4.9662,4.8669,0.0993,p2sh,US,AS27392
2026-03-01T10:40:10Z,169.237.130.230,202.176.66.60,8333,8333,tx_54d633d88d1ccc83,addr_196273f4,addr_15c5ad2e,3.7013,3.6273,0.074,p2pkh,SG,AS74154
2026-03-01T10:40:15Z,176.231.13.221,195.34.106.212,8333,8333,tx_005735154526f4ea,addr_93328e30,addr_f3a4c0a1,3.3458,3.2789,0.0669,p2sh,SG,AS59174
2026-03-01T10:40:20Z,93.96.120.208,185.234.35.20,8333,8333,tx_bf8ba57dc8a616aa,addr_5986ff2c,addr_95fc0db8,3.3513,3.2843,0.067,p2pkh,SG,AS77582
2026-03-01T10:40:25Z,194.41.94.0,155.55.238.75,8333,8333,tx_c938413c595bd0fc,addr_b9c3dbd3,addr_74e389dc,3.6262,3.5537,0.0725,p2wpkh,SG,AS73968
2026-03-01T10:40:30Z,41.72.145.64,19.253.67.39,8333,8333,tx_bb394f27a080d556,addr_8ed5539b,addr_3f4cf255,0.5111,0.5009,0.0102,p2sh,IN,AS70089
2026-03-01T10:40:35Z,96.147.9.250,47.200.122.148,8333,8333,tx_f50b9c88d3514664,addr_84d05780,addr_ea9f21d8,3.6378,3.565,0.0728,p2pkh,SG,AS38551
2026-03-01T10:40:40Z,169.49.8.69,159.1.112.164,8333,8333,tx_1f7d7adac62df6b3,addr_fa4cdd5d,addr_54b01039,4.2118,4.1276,0.0842,p2wpkh,DE,AS52318
2026-03-01T10:40:45Z,151.125.8.86,87.65.9.20,8333,8333,tx_6f02629506ba27b5,addr_9a96aa3a,addr_213945b9,2.0199,1.9795,0.0404,p2sh,US,AS84205
2026-03-01T10:40:50Z,32.222.215.232,29.226.19.113,8333,8333,tx_298a9d01a174af25,addr_a51936da,addr_ae02bcb1,4.0474,3.9665,0.0809,p2sh,IN,AS16021
2026-03-01T10:40:55Z,10.30.33.243,48.152.206.85,8333,8333,tx_8d6f79ec4c4ac531,addr_suspicious_0,addr_dest_978|addr_dest_261|addr_dest_551|addr_dest_567|addr_dest_100|addr_dest_538,1.4104,0.2304|0.2304|0.2304|0.2304|0.2304|0.2304,0.028,p2sh,US,AS49566
2026-03-01T10:41:00Z,5.142.75.160,194.43.170.49,8333,8333,tx_d1188dcd41a905e7,addr_4f7f916e,addr_40975779,4.6973,4.6034,0.0939,p2wpkh,IN,AS57242
2026-03-01T10:41:05Z,176.3.71.252,65.81.160.195,8333,8333,tx_9a8162b975117a8f,addr_4010c80d,addr_a5a20909,2.1733,2.1298,0.0435,p2sh,US,AS16787
2026-03-01T10:41:10Z,77.93.198.233,145.28.72.109,8333,8333,tx_2f27f7d9bb58aeaf,addr_79e20592,addr_53dfd0b3,1.8748,1.8373,0.0375,p2sh,US,AS66260
2026-03-01T10:41:15Z,146.79.85.130,217.241.101.246,8333,8333,tx_725778e2269ba82b,addr_821f7608,addr_9f5824dc,3.6666,3.5933,0.0733,p2pkh,US,AS72496
2026-03-01T10:41:20Z,172.27.108.140,166.141.240.56,8333,8333,tx_aa5dba2b8224aa0c,addr_suspicious_3,addr_dest_109|addr_dest_108|addr_dest_812|addr_dest_451|addr_dest_936|addr_dest_223|addr_dest_980|addr_dest_532|addr_dest_810|addr_dest_235|addr_dest_589|addr_dest_172,1.5303,0.125|0.125|0.125|0.125|0.125|0.125|0.125|0.125|0.125|0.125|0.125|0.125,0.0303,p2pkh,IN,AS23526
2026-03-01T10:41:25Z,178.56.42.74,199.244.109.178,8333,8333,tx_07843bc7c96e461f,addr_e12216f1,addr_8a5e4abc,4.4645,4.3752,0.0893,p2pkh,SG,AS27451
2026-03-01T10:41:30Z,156.243.119.209,1.104.91.212,8333,8333,tx_f2ef2442680ad134,addr_96926d73,addr_d0c9d8de,3.5471,3.4762,0.0709,p2pkh,IN,AS89995
2026-03-01T10:41:35Z,209.146.46.168,96.84.50.26,8333,8333,tx_1cd327114eda4a85,addr_67970143,addr_41b174b8,2.4804,2.4308,0.0496,p2sh,US,AS29840
